,Plant ID,Botanical Name,Common Name,Plant Type,Water Needs,min_water_consumption,max_water_consumption,Climate Zones,Light Needs,Soil Type,Maintenance,Flower colour,Foliage Colour,Perfume,Aromatic,Edible,Bore water Tolerance,Frost Tolerance,Image Location
99,101.0,Adenanthera pavonina,Red Sandalwood,Medium Tree,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical",Sun,Loam,Low,Cream,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/101_adenanthera_pavonina_sanko.jpg
100,102.0,Adenia heterophylla,Lacewing Vine,Climber,1400 to 2000mm,1400.0,2000.0,Humid Tropical,Sun,Loam,High,Yellow,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,
101,103.0,Adenium obesum,Desert Rose,Succulent,100 to 300mm,100.0,300.0,"Humid Tropical,Dry Tropical,Humid Subtropical",Sun,"Sand,Loam",Low,White and pink,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,images/103_adenium_obesum.jpg
102,104.0,Justicia adhatoda,Malabar Nut,Shrub,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical","Sun,Semi-shade",Loam,Low,White,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/104_justicia_adhatoda.jpg
103,105.0,Adiantum atroviride,Native Maidenhair Fern,Fern,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical,Temperate","Shade,Semi-shade","Loam,Clay",Low,,Mid green,Unknown,Unknown,Unknown,No,Unknown,images/105_adatr.jpg
104,106.0,Adiantum formosum,Giant Maidenhair Fern,Fern,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade","Loam,Clay",Low,,Mid green,Unknown,Unknown,Unknown,No,Light,images/106_adiantum_formosum.jpg
105,107.0,Adiantum hispidulum,Rough Maidenhair Fern,Fern,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical,Temperate","Shade,Semi-shade","Loam,Clay",Low,,Dark green,Unknown,Unknown,Unknown,No,Light,images/107_adiantum_hispidulum_hispidulum.jpg
106,108.0,Adiantum raddianum cv. elegans,Florist's Maidenhair Fern,Fern,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade","Loam,Clay",Low,,Mid green,Unknown,Unknown,Unknown,No,Unknown,images/108_adiantum_raddianum_cv_elegans.jpg
107,109.0,Adonidia merrillii,Manilla Palm,Palms and Cycads,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Dry Tropical","Sun,Semi-shade",Loam,Low,Insignificant,Mid green,Unknown,Unknown,Unknown,No,Unknown,images/109_adonidia_merrillii.jpg
108,110.0,Aechmea aquilega,Eagle Flowered Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Loam,Open compost",Low,Orange,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/110_aechmea_aquilega.jpg
109,111.0,Aechmea 'Bert',Bert (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Orange and red,Grey-green and black,Unknown,Unknown,Unknown,Unknown,Unknown,images/111_aechmea_bert.jpg
110,112.0,Aechmea blanchetiana,Blanchet's Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Loam,Open compost",Low,Red and yellow,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/112_aechmea_blanchetiana.jpg
111,113.0,Aechmea blanchetiana 'Chester's Best',Chester's Best Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Loam,Open compost",Low,Red and white,Red,Unknown,Unknown,Unknown,Unknown,Unknown,images/113_aechmea_blanchetiana_chesters_best.jpg
112,114.0,Aechmea blanchetiana 'Rubra',Red Blanchet's Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Loam,Open compost",Low,Red and yellow,Red,Unknown,Unknown,Unknown,Unknown,Unknown,images/114_aechmea_blanchetiana_rubra.jpg
113,115.0,Aechmea bracteata,Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Loam,Open compost",Low,Red and white,Red,Unknown,Unknown,Unknown,Unknown,Unknown,images/115_aechmea_bracteata.jpg
114,116.0,Aechmea bromeliifolia,Greek Vase Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Loam,Open compost",Low,White,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,
115,117.0,Aechmea 'Burgundy',Burgundy Aechmea (Bromeliad),Bromeliad,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Red,Bronze,Unknown,Unknown,Unknown,Unknown,Unknown,
116,118.0,Aechmea caesia,Aechmea (Bromeliad),Bromeliad,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Pink,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,
117,119.0,Aechmea callichroma,Grey Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Loam,Open compost",Low,Yellow,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,images/119_aechmea_callichroma.jpg
118,120.0,Aechmea chantini,Silver Stripe Aechmea (Bromeliad),Bromeliad,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Red,Grey-green and silver,Unknown,Unknown,Unknown,Unknown,Unknown,images/120_aechmea_chantinii.jpg
119,121.0,Aechmea caudata,Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Orange and yellow,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/121_aechmea_caudata.jpg
120,122.0,Aechmea coelestis 'Albo-marginata',Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Blue and white,Mid green and yellow,Unknown,Unknown,Unknown,Unknown,Unknown,
121,123.0,Aechmea dichlamydea var. trinitensis,Aechmea (Bromeliad),Bromeliad,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical,Dry Subtropical,Temperate",Semi-shade,"Loam,Open compost",Low,Pink and blue,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,
122,124.0,Aechmea distichantha var. schumbergeri,Aechmea (Bromeliad),Bromeliad,600 to 900mm,600.0,900.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Loam,Open compost",Low,Pink,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,
123,125.0,Aechmea fasciata,Silver Vase (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Pink and blue,Grey-green and silver,Unknown,Unknown,Unknown,Unknown,Unknown,images/125_aechmea_faciata.jpg
124,126.0,Aechmea fendleri,Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Blue,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,
125,127.0,Aechmea 'Foster's Favourite',Foster's Favourite (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Red,Bronze,Unknown,Unknown,Unknown,Unknown,Unknown,
126,128.0,Aechmea 'Foster's Favourite Favourite',Foster's Favourite Favourite (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Red,Bronze and red,Unknown,Unknown,Unknown,Unknown,Unknown,
127,129.0,Aechmea fosteriana,Foster's Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Orange,Grey-green and black,Unknown,Unknown,Unknown,Unknown,Unknown,images/129_aechmea_fosteriana.jpg
128,130.0,Aechmea gamosepala,Matchstick Cactus (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Pink and purple,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/130_aechmea_gamosepala.jpg
129,131.0,Aechmea gamosepala 'Lucky Stripe',Lucky Stripe (Bromeliad),Bromeliad,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Pink and purple,Mid green and yellow,Unknown,Unknown,Unknown,Unknown,Unknown,
130,132.0,Aechmea luddemanniana 'Mend',Mend (Bromeliad),Bromeliad,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Pink,Mid green and red,Unknown,Unknown,Unknown,Unknown,Unknown,images/132_aechmea_leuddemaniana_mend.jpg
131,133.0,Aechmea 'Little Harve',Little Harve (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Pink,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,images/133_aechmea_little_harve.jpg
132,134.0,Aechmea mariae-reginae,Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Pink and green,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
133,135.0,Aechmea mexicana,Mexican Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,White,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/135_aechmea_mexicana.jpg
134,136.0,Aechmea nudicaulis,Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Red,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,images/136_aechmea_nudicaulis.jpg
135,137.0,Aechmea orlandiana,Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Orange,Grey-green and black,Unknown,Unknown,Unknown,Unknown,Unknown,images/137_aechmea_orlandiana.jpg
136,138.0,Aechmea pectinata,Aechmea (Bromeliad),Bromeliad,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Pink and white,Mid green and red,Unknown,Unknown,Unknown,Unknown,Unknown,images/138_aechmea_pectinata.jpg
137,139.0,Aechmea pineliana var. minuta,Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,White,Red,Unknown,Unknown,Unknown,Unknown,Unknown,images/139_aechmea_pineliana_var_minuta.jpg
138,140.0,Aechmea ramosa festival ex Chester,Aechmea (Bromeliad),Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Loam,Open compost",Low,Red and white,Red,Unknown,Unknown,Unknown,Unknown,Unknown,
139,141.0,Aechmea recurvata,Aechmea (Bromeliad),Bromeliad,600 to 900mm,600.0,900.0,"Humid Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Loam,Open compost",Low,Pink and orange,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,images/141_aechmea_recurvata.jpg
140,142.0,Aechmea recurvata benrathii,Aechmea (Bromeliad),Bromeliad,600 to 900mm,600.0,900.0,"Humid Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Loam,Open compost",Low,Pink,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,images/142_aechmea_recurvata_benrathii.jpg
141,143.0,Aegle marmelos,Bael Fruit,"Fruit,Tree",600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical",Sun,"Sand,Loam",Low,White,Dark green,Unknown,Unknown,Yes,Unknown,Unknown,
142,144.0,Aeonium arboreum 'Zwartkop',Black Rose,Succulent,300 to 600mm,300.0,600.0,Temperate,Sun,"Sand,Loam",Low,Yellow,Purple and red,Unknown,Unknown,Unknown,Unknown,Unknown,images/144_aeonium_arboreum_zwartkop.jpg
143,145.0,Aeonium arboreum 'Rubra',Red Rose,Succulent,300 to 600mm,300.0,600.0,Temperate,Sun,"Sand,Loam",Low,Yellow,Bronze,Unknown,Unknown,Unknown,Unknown,Unknown,images/145_aeonium_arboreum_rubra.jpg
144,146.0,Aeonium holochrysum,Velvet Rose,Succulent,300 to 600mm,300.0,600.0,Temperate,Sun,"Sand,Loam",Low,Yellow,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,
145,147.0,Aeonium undulatum,Jade Plant,Succulent,300 to 600mm,300.0,600.0,Temperate,Sun,"Sand,Loam",Low,Yellow,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,
146,148.0,x Aeridovanda Mundjii,Aeridovanda Orchid,Orchid,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade",Open Compost,Low,Pink,Mid green,Unknown,Unknown,Unknown,No,Unknown,
147,149.0,Cyathula prostrata,Purple Lady Iresine,Groundcover,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade",Loam,Low,White and purple,Bronze,Unknown,Unknown,Unknown,No,Unknown,
148,150.0,Aeschynanthus longicaulis,Zebra Basket Vine,Perennial,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Low,"Red, orange and yellow",Mid green and red,Unknown,Unknown,Unknown,No,Unknown,
149,151.0,Aeschynanthus speciosus,Giant Basket Vine,Groundcover,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Low,Orange,Mid green,Unknown,Unknown,Unknown,No,Unknown,images/151_aeschynanthus_speciosus.jpg
150,152.0,Aesculus hippocastanum,Common Horse Chestnut,Medium Tree,900 to 1400mm,900.0,1400.0,Temperate,Sun,Loam,Medium,Pink,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
151,153.0,Aethionema coridifolium,Lebanese Cress,Bulb,1400 to 2000mm,1400.0,2000.0,"Humid Subtropical,Temperate",Semi-shade,Loam,Medium,Pink,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
152,154.0,Agapanthus praecox,Blue Agapanthus,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Blue,Mid green,Unknown,Unknown,Unknown,Unknown,Light,images/154_agapanthus_praecox.jpg
153,155.0,Agapanthus praecox 'Alba',White Nile Lily,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,White,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/155_agapanthus_praecox_alba.jpg
154,156.0,Agapanthus praecox 'Peter Pan',Dwarf Nile Lily,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,White,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/156_agapanthus_praecox_peter_pan.jpg
155,157.0,Agapanthus praecox 'Streamline',Streamline Agapanthus,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Blue,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/157_agapanthus_praecox_streamline.jpg
156,158.0,Agapanthus praecox 'Wavy Navy',Navy Nile Lily,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Blue,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/158_agapanthus_praecox_wavy_navy.jpg
157,159.0,Agapanthus praecox 'Baby Blue',Baby Blue Agapanthus,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Blue,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/159_agapanthus_praecox_baby_blue.jpg
158,160.0,Agapanthus praecox 'Baby White',Blue Agapanthus,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Blue,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
159,161.0,Agapanthus praecox 'Black Magic',Black Magic Agapanthus,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Blue,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
160,162.0,Agapanthus praecox 'Black Pantha',Black Pantha Agapanthus,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Blue,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/162_agapanthus_praecox_black_pantha.jpg
161,163.0,Agapanthus praecox 'Queen Anne',Queen Anne Agapanthus,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Blue,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/163_agapanthus_praecox_queen_anne.jpg
162,164.0,Agapanthus praecox 'Rancho White',Rancho White Agapanthus,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,White,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
163,165.0,Agapanthus praecox 'Silver',Silver Agapanthus,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Blue,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
164,166.0,Agapanthus praecox 'Silver Baby',Nile Lily,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Blue,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
165,167.0,Agapanthus praecox 'Snowball',Snowball Agapanthus,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,White,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/167_agapanthus_praecox_snowball.jpg
166,168.0,Agapanthus praecox 'Stormcloud',Stormcloud Agapanthus,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Blue,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
167,170.0,Agapanthus praecox 'Tinkerbell',Tinkerbell Agapanthus,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Blue,Mid green and yellow,Unknown,Unknown,Unknown,Unknown,Unknown,
168,171.0,Agapanthus praecox 'White',White Agapanthus,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,White,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/171_agapanthus_praecox_white.jpg
169,172.0,Paphia meiniana,Agapetes,Shrub,2000 to 2500mm,2000.0,2500.0,"Humid Subtropical,Dry Subtropical,Temperate",Semi-shade,Loam,Medium,Red,Dark green,Unknown,Unknown,Unknown,No,Unknown,
170,173.0,Agastache foeniculare,Giant Hyssop,"Herb,Perennial",900 to 1400mm,900.0,1400.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam",Medium,Blue,Mid green,Unknown,Unknown,Yes,Unknown,Light,images/173_agastache_foeniculum.jpg
171,174.0,Agastache mexicana,Toronjil Morado,"Herb,Perennial",900 to 1400mm,900.0,1400.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam",Medium,Orange,Mid green,Unknown,Unknown,Yes,Unknown,Light,
172,175.0,Agathis palmerstonii,Atherton Kauri,Large Tree,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical",Sun,"Loam,Clay",Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
173,176.0,Agathis atropurpurea,Blue Kauri,Large Tree,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical",Sun,"Loam,Clay",Low,Insignificant,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,
174,177.0,Agathis robusta,Queensland Kauri,Large Tree,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Loam,Clay",Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Medium,images/177_agathis_robusta.jpg
175,178.0,Agave americana,Century Plant,Succulent,100 to 300mm,100.0,300.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Desert,Temperate",Sun,"Sand,Loam,Clay",Low,Yellow,Grey-green,Unknown,Unknown,Unknown,Yes,Unknown,images/178_agave_americana.jpg
176,179.0,Agave americana 'Mediopicta Alba',White Striped Century Plant,Succulent,100 to 300mm,100.0,300.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Desert,Temperate",Sun,"Sand,Loam,Clay",Low,Yellow,"Grey-green, yellow and white",Unknown,Unknown,Unknown,Yes,Unknown,images/179_agave_americana_mediopicta_alba.jpg
177,180.0,Agave americana 'Striata',Striated Century Plant,Succulent,100 to 300mm,100.0,300.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Desert,Temperate",Sun,"Sand,Loam,Clay",Low,Yellow,Grey-green and yellow,Unknown,Unknown,Unknown,Yes,Unknown,images/180_agave_americana_striata.jpg
178,181.0,Agave americana 'Variegata',Variegated Century Plant,Succulent,100 to 300mm,100.0,300.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Desert,Temperate",Sun,"Sand,Loam,Clay",Low,Yellow,Grey-green and yellow,Unknown,Unknown,Unknown,Yes,Unknown,images/181_agave_americana_variegata.jpg
179,182.0,Agave angustifolia 'Marginata',Carribean Agave,Succulent,100 to 300mm,100.0,300.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Desert,Temperate",Sun,"Sand,Loam,Clay",Low,Cream,"Grey-green, white and yellow",Unknown,Unknown,Unknown,Yes,Unknown,images/182_agave_angustifolia_marginata.jpg
180,183.0,Agave attenuata,Soft-leaved Century Plant,Succulent,600 to 900mm,600.0,900.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam,Clay",Low,White,Grey-green,Unknown,Unknown,Unknown,Yes,Light,images/183_agave_attenuata.jpg
181,184.0,Agave attenuata 'Bouton's Blue',Blue Soft-leaved Century Plant,Succulent,600 to 900mm,600.0,900.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam,Clay",Low,White,Blue-green,Unknown,Unknown,Unknown,Yes,Light,images/184_agave_attenuata_boutons_blue.jpg
182,185.0,Agave desmettiana,Desmett Agave,Succulent,300 to 600mm,300.0,600.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Desert,Temperate","Sun,Semi-shade","Sand,Loam,Clay",Low,Yellow,Grey-green,Unknown,Unknown,Unknown,Yes,Unknown,
183,186.0,Agave desmettiana 'Variegata',Variegated Desmett Agave,Succulent,300 to 600mm,300.0,600.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Desert,Temperate","Sun,Semi-shade","Sand,Loam,Clay",Low,Yellow,Grey-green and yellow,Unknown,Unknown,Unknown,Yes,Unknown,images/186_agave_desmettiana_variegata.jpg
184,187.0,Agave filifera,Agave,Succulent,100 to 300mm,100.0,300.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Desert,Temperate",Sun,"Sand,Loam,Clay",Low,pink,Grey-green,Unknown,Unknown,Unknown,Yes,Unknown,images/187_agave_filifera.jpg
185,188.0,Agave vilmoriniana,Octopus Agave,Succulent,100 to 300mm,100.0,300.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Desert,Temperate","Sun,Semi-shade","Sand,Loam,Clay",Low,Yellow,Grey-green,Unknown,Unknown,Unknown,Yes,Unknown,
186,189.0,Agave geminiflora,Agave,Succulent,100 to 300mm,100.0,300.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Desert,Temperate",Sun,"Sand,Loam,Clay",Low,Yellow,Grey-green,Unknown,Unknown,Unknown,Yes,Unknown,images/189_agave_geminiflora.jpg
187,190.0,Agave gypsophila,Gypsophila Agave,Succulent,100 to 300mm,100.0,300.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Desert,Temperate",Sun,"Sand,Loam,Clay",Low,Yellow,Grey-green,Unknown,Unknown,Unknown,Yes,Unknown,images/190_agave_gypsophila.jpg
188,191.0,Agave gypsophila 'Ivory Curls',Variegated Gypsophila Agave,Succulent,100 to 300mm,100.0,300.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Desert,Temperate",Sun,"Sand,Loam,Clay",Low,Yellow,Grey-green,Unknown,Unknown,Unknown,Yes,Unknown,images/191_agave_gypsophila_variegata.jpg
189,192.0,Agave kichiokin,Agave,Succulent,100 to 300mm,100.0,300.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Desert,Temperate",Sun,"Sand,Loam,Clay",Low,Yellow,Grey-green,Unknown,Unknown,Unknown,Yes,Unknown,
